,Id,Name,Playlist_Id,Album_Id,Date_added,Duration,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Key,Mode,Track_Number,cluster
1629,4k2yWUtDq7Dt5OiqP9aNo3,William Tell Overture: Finale,2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,205466.0,0.0,0.307,0.603,-12.373,0.0478,0.9390000000000001,0.941,0.0969,0.523,151.667,4,1,25.0,1
1630,2OexR3lPZSuZIzTyu9EWOF,Scene From 'Swan Lake',2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,195093.0,0.0,0.10400000000000001,0.16699999999999998,-18.033,0.0414,0.9129999999999999,0.924,0.0973,0.039,175.293,4,0,1.0,1
1631,6Di16iZf9xXpLm6TDb79dZ,Nocturne In F Sharp Major Op.15/2,2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,203933.0,0.0,0.251,0.0363,-28.174,0.0504,0.9940000000000001,0.914,0.0806,0.0657,72.242,6,1,2.0,1
1633,4YcHxU5SmomPppaktGAZjG,Bagatelle In A Minor - 'Fur Elise',2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,200760.0,0.0,0.253,0.0399,-31.969,0.0447,0.991,0.9490000000000001,0.0867,0.18,131.9,9,0,4.0,1
1635,57yJqvGL08Sv2LzaJqUYC6,Ave Maria,2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,120000.0,0.0,0.244,0.0349,-30.155,0.0499,0.995,0.8809999999999999,0.12,0.764,178.138,0,1,6.0,1
1636,2rCqLMQY0L2KoDavX4i3wq,The Nutcracker - Waltz Of The Flowers,2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,233600.0,0.0,0.16899999999999998,0.222,-15.532,0.0361,0.7140000000000001,0.7040000000000001,0.0831,0.239,87.163,2,1,7.0,1
1637,52IQr655lregRap0SVTZVd,The Bartered Bride - Overture,2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,261666.0,0.0,0.273,0.304,-16.037,0.0457,0.716,0.813,0.11,0.102,137.116,0,1,8.0,1
1638,3pAP5xr5gYgIiYmqcSWyi3,Nocturne In B Major Op.40,2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,194626.0,0.0,0.17300000000000001,0.065,-22.79300000000001,0.0542,0.7020000000000001,0.9440000000000001,0.109,0.0394,117.833,11,1,9.0,1
1639,5EqI27Jfy9JGPvD2YBVTEu,Peer Gynt - Solveig's Song,2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,206906.0,0.0,0.0768,0.0204,-28.759,0.0533,0.961,0.586,0.0668,0.0355,51.757,9,0,10.0,1
1640,3qTLoa9D7NB7ST39ZWjXYH,Thais - Meditation,2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,160160.0,0.0,0.085,0.0485,-26.253,0.0436,0.748,0.75,0.139,0.0396,170.549,2,1,11.0,1
1641,1eSmgZWPmXRjfWSZrmnn8o,L'Arlesienne - Prelude,2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,182266.0,0.0,0.374,0.0921,-18.709,0.0385,0.985,0.8959999999999999,0.0824,0.233,129.901,0,0,12.0,1
1642,4OGmizUAiwLCJWBj2ZmUw2,Piano Concerto No.1 In B Flat Minor Op.23,2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,273666.0,0.0,0.29,0.142,-16.898,0.0388,0.975,0.8540000000000001,0.125,0.0648,77.20100000000002,1,1,13.0,1
1643,7klDgtBqjZoeKSaI56mofo,Arabeske In C Major Op.18,2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,203506.0,0.0,0.322,0.0265,-26.691999999999997,0.0431,0.995,0.892,0.10099999999999999,0.157,105.82600000000001,0,1,14.0,1
1644,5skUYpcWgaMkwuFnQA3SuX,Symphony No.5 In C Sharp Minor: 4th Movement,2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,249133.0,0.0,0.149,0.02,-26.28,0.0408,0.96,0.919,0.0868,0.0343,62.76600000000001,5,1,15.0,1
1645,4hhOUi2J6ceobO7aOOA55n,Hungarian Dance No.5 in G Minor,2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,74466.0,0.0,0.311,0.14800000000000002,-17.298,0.0346,0.919,0.917,0.10800000000000001,0.506,122.855,7,0,16.0,1
1646,436sdXnR3rd8rb9c2pypi3,Vocalise Op.34/14,2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,259693.0,0.0,0.466,0.0388,-25.997,0.0472,0.996,0.9179999999999999,0.053,0.0739,101.719,9,0,17.0,1
1647,5yMVLuz91zIoaijpGLoSuv,Swan Lake - Dance Of The Swans,2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,99466.0,0.0,0.6890000000000001,0.0364,-30.354,0.0339,0.961,0.767,0.0502,0.8909999999999999,97.699,11,0,18.0,1
1648,0D7pnfnD1IdqiZubtt3ufm,Waltz In E Minor Op.Posth,2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,170106.0,0.0,0.33799999999999997,0.0621,-27.875999999999998,0.0369,0.9890000000000001,0.863,0.0953,0.23399999999999999,85.585,11,1,19.0,1
1650,4iq3LlbMhPp0zreRDxZZ3L,Hungarian Dance No.18 In D Major,2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,92640.0,0.0,0.455,0.396,-15.055,0.0358,0.795,0.812,0.0974,0.5670000000000001,128.368,2,1,21.0,1
1651,3HKAm9AGc2SeuMMgt51GWy,Piano Sonata No.8 In C Minor Op.13 (Pathetique),2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,320466.0,0.0,0.311,0.00293,-35.43,0.0665,0.995,0.9209999999999999,0.114,0.156,179.372,8,1,22.0,1
1652,1Ge9RroVfSa4c5J80bLuu5,Little Prelude In C Major (unidentified),2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,43600.0,0.0,0.428,0.0637,-28.495,0.0689,0.9840000000000001,0.862,0.0803,0.6,108.691,7,1,23.0,1
1653,1DuqcAkBAtmLgYe6lG56ai,Etude In C Minor Op.10/2 (Revolutionary),2jig3jDOLAamg7rauyYbsW,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,168640.0,0.0,0.297,0.136,-20.42,0.0339,0.9520000000000001,0.83,0.0991,0.106,128.012,0,0,24.0,1
1654,6XFZIUDMfQinrIwgUos1qh,Symphonie Fantastique: March to the Scaffold,,2lrjKev3gUhCnHEPuCP9E3,1970-01-01T00:00:00Z,288333.0,0.0,0.345,0.305,-15.105,0.0361,0.9690000000000001,0.893,0.122,0.359,78.767,7,0,25.0,1
1667,1sFxg9mRYvK6TNbTEJULsu,"Le Nozze di Figaro K492 (1990 Digital Remaster), ACT 2: Voi che sapete (Cherubino)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,169533.0,11.0,0.377,0.124,-16.957,0.0455,0.992,0.000637,0.133,0.16399999999999998,113.887,10,1,1.0,1
1668,2hLx1ishXMRYsNQqhryKdK,"Le Nozze di Figaro K492 (1990 Digital Remaster), ACT 2: Porgi, amor (Contessa)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,255626.0,7.0,0.154,0.0702,-19.844,0.0487,0.988,0.0042899999999999995,0.0914,0.0376,179.36700000000005,3,1,2.0,1
1669,6VFOc59OhkpE2KoKA9aLqi,"Don Giovanni K527, ATTO SECONDO, Scena prima: Serenata: Deh vieni all finestra (Don Giovanni)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,122906.0,7.0,0.424,0.10099999999999999,-23.29,0.0357,0.973,0.149,0.113,0.54,131.394,2,1,3.0,1
1670,36YQb8cdBHa9xbcdNywEwb,"Don Giovanni K527, ATTO PRIMO, Scena quarta: Aria: Batti, batti, o bel Masetto (Zerlina)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,232146.0,7.0,0.308,0.0832,-21.078000000000007,0.0607,0.968,2.3199999999999998e-05,0.152,0.27899999999999997,93.999,5,1,4.0,1
1672,3XGgDrwNlYw1BCtm2EAupx,"Die Zauberflöte, ZWEITER AUFZUG, Nr.10 Aria & Dialog: Aria con coro: O Isis und Osiris ... (Sarastro/Priester)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,192440.0,7.0,0.17600000000000002,0.08800000000000001,-24.519000000000002,0.0393,0.977,0.7929999999999999,0.0972,0.107,107.081,5,1,6.0,1
1673,56XOiCp4JsiC7YmnKURDgb,"Recitative & Aria:Temerari....Come Scoglio (Cosi Fan Tutte, Act I)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,352186.0,10.0,0.376,0.13699999999999998,-16.685,0.0517,0.983,2.84e-06,0.14400000000000002,0.145,137.63,10,1,7.0,1
1674,6ZHSllznjcGOU0P9z9DFxM,Il Barbiere di Siviglia (1996 Digital Remaster): La calunnia è un venticello (Basilio),2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,294293.0,7.0,0.299,0.163,-16.242,0.0631,0.983,0.00425,0.0816,0.20199999999999999,72.27199999999998,2,1,8.0,1
1675,7KBW3UZyFDNv2X1eK6y4zK,Don Carlo (2000 Digital Remaster): Nei giardin del bello (Eboli/Tebaldo/Dame),2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,296053.0,6.0,0.313,0.11800000000000001,-20.516,0.0456,0.9670000000000001,0.0,0.22899999999999998,0.223,90.17299999999999,9,1,9.0,1
1676,1FjJGHxytukt0NbrPObVsf,"Norma (1997 Digital Remaster), ACT 1, Scene 1: Casta diva (Norma/Coro)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,333440.0,9.0,0.174,0.126,-16.707,0.0471,0.9790000000000001,5.36e-05,0.10300000000000001,0.0713,79.398,5,1,10.0,1
1677,2CR0cvHMu1i1OPh3o47W23,Aida - Act 1 (1989 Digital Remaster): Se quel guerrier io fossi!....Celeste Aida,2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,281306.0,13.0,0.23,0.153,-19.785999999999998,0.0405,0.96,0.01,0.23800000000000002,0.126,87.94,10,1,11.0,1
1678,3c3qj6ZG5wyzFb1135gH5H,La Traviata: Teneste la promessa...Addio del passato,2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,343773.0,8.0,0.203,0.0477,-25.644000000000002,0.0562,0.9740000000000001,0.0457,0.11,0.0364,73.90100000000002,9,0,12.0,1
1679,1KSVDX7ereZ9QGALRjwS2V,"Otello (1988 Digital Remaster), ATTO QUARTO, Terza e quarta scena: Niun mi tema (Otello/Cassio/Lodovico/Montano)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,361160.0,6.0,0.0637,0.0116,-28.988000000000003,0.04,0.935,0.0072900000000000005,0.10400000000000001,0.0373,68.078,7,1,13.0,1
1680,1WGRMCRlqFzYLldFRgc57H,"Madama Butterfly (2002 Digital Remaster), Act 2, First Part: Un bel di vedremo (Butterfly)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,278546.0,7.0,0.152,0.0907,-19.874000000000002,0.048,0.985,0.0043100000000000005,0.10400000000000001,0.0549,73.40100000000002,6,1,14.0,1
1681,7Gvrf7FvzC2QR37enL84l4,"Tosca - highlights (1997 Digital Remaster), Act 3: E lucevan la stelle (Cavaradossi)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,173266.0,6.0,0.177,0.11199999999999999,-18.033,0.0436,0.983,0.0331,0.151,0.0386,82.719,11,0,15.0,1
1682,76OfYagsogtbM277JQKu9l,"La Bohème (1991 Digital Remaster), Act I: Sì. Mi chiamano Mimì (Mimì/Rodolfo)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,293760.0,6.0,0.221,0.0616,-18.941,0.0543,0.986,7.81e-06,0.11800000000000001,0.0424,170.924,2,1,16.0,1
1683,69WYPelKs997TeQNPDM1H1,"Manon Lescaut (1993 - Remaster), Act II: In quelle trine morbide (Manon)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,136453.0,4.0,0.16899999999999998,0.129,-19.477,0.0453,0.99,0.00489,0.0976,0.039,83.63799999999998,3,1,17.0,1
1684,5PRWKMvOyz7wUl1m6deqJY,"Turandot: Signore, ascolta (Act I)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,157320.0,9.0,0.231,0.0516,-21.805999999999997,0.054000000000000006,0.9840000000000001,0.000583,0.0773,0.0369,140.499,6,1,18.0,1
1685,2nBi9BQ4FO1pVdVtXFcnu4,"Pagliacci, Act 1 (1987 Digital Remaster): Recitar!....Vesti la giubba",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,224693.0,7.0,0.213,0.218,-17.833,0.0383,0.963,0.22,0.10800000000000001,0.0712,87.179,4,1,19.0,1
1686,6JetpxUU9p8FR3cDaBv78W,Fedora: Amor ti vieta,2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,105506.0,4.0,0.154,0.17600000000000002,-18.479,0.0396,0.968,0.000644,0.11800000000000001,0.22399999999999998,176.12,0,1,20.0,1
1688,3zmh4qUMJLm6JY2KQu5Gdz,"Lakmé (2002 Digital Remaster), Act Two: Où va la jeune indoue (Lakmé)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,390013.0,6.0,0.221,0.11900000000000001,-22.395,0.0623,0.92,0.146,0.11900000000000001,0.0521,75.363,4,0,2.0,1
1689,10v2zbdBuMjN4GyzVYBqkm,"Roméo et Juliette: L'amour! l'amour!...Ah! lève-toi, soleil! (Roméo)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,259773.0,4.0,0.182,0.142,-17.975,0.0451,0.9620000000000001,0.00441,0.0808,0.0885,167.41400000000004,11,1,3.0,1
1690,4XGydya8fWGYbQY4tBoDs0,"Manon: Allons, il le faut ... Adieu, notre petite table (Act 2)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,231040.0,5.0,0.285,0.0575,-26.05,0.0561,0.981,0.0027300000000000002,0.196,0.0472,141.165,2,1,4.0,1
1691,4Bc6OhAZrdA46uKmoVBICY,"Werther (2003 Digital Remaster), Act III: Toute mon âme est là!...Pourquoi me réveiller (Charlotte/Werther)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,156720.0,4.0,0.22899999999999998,0.19699999999999998,-15.366,0.0437,0.975,0.37,0.243,0.0785,63.66,6,0,5.0,1
1692,2xRHfG1dU6aqgR79qcidTu,"La Jolie fille de Perth, 'The Fair Maid of Perth': Quand la flamme de l'amour",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,297906.0,4.0,0.22,0.0898,-19.45,0.0506,0.993,0.275,0.317,0.0561,91.546,7,1,6.0,1
1693,55unf6IEKrkLfIX3YySjYi,Carmen (2000 Digital Remaster): Récit & Habanera: Quand je vous aimerai?...L'amour est un oiseau rebelle,2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,275946.0,9.0,0.382,0.0926,-23.35,0.0576,0.934,0.0,0.496,0.37,106.631,2,1,7.0,1
1694,5vWPVTA1IlY20QxStKPoQ9,A cette voix...Je crois entendre encore (Les Pêcheurs de perles),2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,272946.0,4.0,0.252,0.05,-26.331,0.0442,0.972,4.3799999999999994e-05,0.12300000000000001,0.124,79.286,9,0,8.0,1
1696,07G6zQRsl78bzKSAgjkIYC,"Les Troyens: Je vais mourir ... Adieu, fière cité",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,361053.0,5.0,0.2,0.0725,-22.531999999999996,0.0453,0.9640000000000001,0.00044699999999999997,0.0723,0.0389,89.741,8,1,10.0,1
1697,72v2ent5E4fqlnAIa5ZOlV,"Samson et Dalila (2001 Digital Remaster), Act 2, Scene 3: Mon coeur s'ouvre à ta voix (Dalila/Samson)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,317440.0,8.0,0.18600000000000005,0.166,-20.077,0.0438,0.965,0.00417,0.16699999999999998,0.0463,76.66,1,1,11.0,1
1698,1sKKA640RvaPeOcnnwqQQA,"Tannhäuser · Romantische Oper in 3 Akten (Dresdner Fassung), Dritter Akt (Tal vor der Wartburg): Wie Todesahnung - Oh du mein holder Abendstern (Wolfram)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,256173.0,9.0,0.14400000000000002,0.0134,-34.494,0.0405,0.892,0.000364,0.111,0.0395,87.946,7,1,12.0,1
1699,5rfDaWqpXynuyLhc9PGHEp,Der Fliegende Holländer (2000 Digital Remaster): Sentas Ballade: I. Johohoe!...Traft ihr das Schiff im Meere an (Senta),2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,493106.0,3.0,0.184,0.11800000000000001,-18.504,0.0468,0.961,0.00307,0.627,0.0393,80.485,10,1,13.0,1
1700,4ZobevnZoik5COi5FD0ihl,Lohengrin (2000 Digital Remaster): In fernem Land (Lohengrin/König/Chor),2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,283866.0,3.0,0.239,0.0893,-16.678,0.0399,0.9890000000000001,6.34e-05,0.21600000000000005,0.0762,85.462,1,0,14.0,1
1701,04wla3rYVkZDWJVyXFAmY0,"Siegfried, DRITTER AUFZUG/ACT 3/TROISIEME ACTE, Dritte Szene/Scene 3/Troisième Scène: Heil dir, Sonne! (Brünnhilde/Siegfried)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,317453.0,3.0,0.242,0.193,-18.66,0.0409,0.972,0.031,0.718,0.0512,80.327,0,1,15.0,1
1702,5aCCVGDYmShaEgpNncByVP,"Tristan und Isolde (1988 Digital Remaster), Act III, Scene III: Mild und leise wie er lächelt (Isoldes Liebestod)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,439306.0,9.0,0.10300000000000001,0.20199999999999999,-17.472,0.0449,0.902,0.105,0.149,0.0327,176.08700000000005,11,1,16.0,1
1703,12mJyxBz1mHT9DxC90Fl7Q,"Orfeo ed Euridice (Vienna version, 1762), Act III, Scene 1: Che farò senza Euridice? (Orfeo)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,327093.0,6.0,0.14300000000000002,0.188,-16.278,0.0546,0.91,0.0040100000000000005,0.233,0.0614,72.043,0,1,1.0,1
1706,34sqSRwc6oCyF0ylQrTNsh,Le Nozze di Figaro: E Susanna non vien! ...Dove sono i bei momenti (Contessa),2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,387640.0,4.0,0.249,0.0445,-20.468,0.057999999999999996,0.976,6.13e-05,0.0858,0.0702,72.804,0,1,4.0,1
1707,1jtRP1I99HGWL0QblzXxXO,Fidelio (2000 Digital Remaster): Nr.9: Rezitativ: Abscheulicher! Wo eilst du hin? (Leonore),2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,498973.0,3.0,0.182,0.121,-17.941,0.0466,0.987,0.00464,0.244,0.0437,83.787,4,1,5.0,1
1708,65PXAZ4vuXMf7R8dNA1dgi,"Guillaume Tell, 'William Tell' (1995 Digital Remaster): Ne m'abandonne pas, espoir de la vengeance...Asile hereditaire",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,419746.0,3.0,0.212,0.106,-19.91,0.0456,0.982,0.0191,0.11,0.0507,77.335,3,1,6.0,1
1709,1zepIWSKhNFJpn30RYCtlL,"Il Barbiere di Siviglia (1997 Digital Remaster): La ran la le ra, la ran la la. Largo al factotum",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,283893.0,6.0,0.369,0.22399999999999998,-19.111,0.0619,0.956,0.312,0.10800000000000001,0.609,69.245,0,1,7.0,1
1710,2mt9Q0Z7YIJcrzFz8xBQbi,Don Carlo (2000 Digital Remaster): Ella giammai m'amò!,2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,452560.0,3.0,0.171,0.0796,-23.212,0.047,0.987,0.0835,0.0793,0.106,74.156,2,1,8.0,1
1713,1yWoYajgrX7BAgwyexjo1Y,"Otello Highlights (1994 Digital Remaster), Act 1: Esultate! (Otello/Ciprioti)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,145106.0,2.0,0.28600000000000003,0.315,-14.527000000000001,0.0462,0.907,0.13699999999999998,0.22899999999999998,0.0733,80.48,11,1,11.0,1
1714,6ABntpJdbXzh2iq7ScGZV9,Otello: Dio! Mi potevi scagliar (Monologue),2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,280946.0,4.0,0.158,0.0566,-23.514,0.0459,0.977,0.00528,0.0817,0.0491,70.69,3,1,12.0,1
1715,0Nl8YUb4sbYJi6lSDa3933,"Tosca (1997 Digital Remaster), Act II: Vissi d'arte",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,181706.0,3.0,0.285,0.0968,-16.205,0.0448,0.988,0.0245,0.102,0.0462,93.219,3,1,13.0,1
1716,5rupbNNhd4Vj2hJrQtBqrw,Turandot: In questa reggia,2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,358400.0,6.0,0.17600000000000002,0.16899999999999998,-14.074000000000002,0.0413,0.9740000000000001,7.75e-05,0.09699999999999999,0.0367,82.209,2,1,14.0,1
1717,3Rv4rMplepTHX9URpBh8HP,Turandot: L'amore? Tanto amore,2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,142786.0,3.0,0.27399999999999997,0.2,-14.777000000000001,0.0418,0.9790000000000001,4.2100000000000014e-05,0.358,0.0557,86.43700000000004,2,0,15.0,1
1718,22ENujtajNADfaiJfrj2Cd,Gianni Schicchi (1987 Digital Remaster): O mio babbino caro,2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,161373.0,7.0,0.235,0.154,-13.394,0.0397,0.982,0.0136,0.145,0.073,130.032,8,1,16.0,1
1719,7mJirHl793SsSJGYG98dSi,Ed anchè Beppe amò (L'amico Fritz),2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,197573.0,5.0,0.217,0.23,-14.571,0.0386,0.978,0.0582,0.0931,0.059000000000000004,91.35600000000001,6,1,17.0,1
1720,6FQ1VT11PiVGxPedecXdbY,Adriana Lecouvreur (1997 Digital Remaster): Poveri fiori,2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,192400.0,3.0,0.22,0.0719,-16.71,0.0436,0.991,0.0401,0.107,0.0625,89.383,2,0,18.0,1
1721,1jHv80F6NOkNjjp7rFLw1o,"Andrea Chenier, Act 4: Come un bel dì di maggio (Act 4)",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,183413.0,4.0,0.251,0.218,-16.844,0.0391,0.958,1.3500000000000001e-05,0.113,0.159,90.335,6,1,19.0,1
1722,41bwdU6bec8w2NiVF4LZaB,Faust (1994 Digital Remaster): Les grand seigneurs ... Ah! je ris (Act 3),2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,351120.0,5.0,0.285,0.16899999999999998,-15.651,0.071,0.9840000000000001,0.0043,0.33399999999999996,0.228,70.133,4,1,1.0,1
1723,5XGKMcEQ163VSr18IJCB0x,"Le Jongleur de Notre-Dame (2002 Digital Remaster), Acte II - La salle d`études del`abbaye, Scène 2: Légende de la suage:Marie, avec l`Enfant Jésus",2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,331173.0,2.0,0.13699999999999998,0.12,-18.159000000000002,0.0468,0.986,0.0693,0.0879,0.0834,70.462,3,1,2.0,1
1725,4VzTzGWee6G989X6Z5bejB,Mignon: Connais-tu le pays?,2wZ4hdXDK7A4PWxvdWZaAs,5ikkRe4jdFHopDv4m7sxA6,1970-01-01T00:00:00Z,340426.0,3.0,0.20800000000000002,0.14400000000000002,-15.255,0.0416,0.975,8.3e-06,0.115,0.0399,172.57,1,1,4.0,1
